游戏名,房间名,主播头衔,热度/万,主播昵称,直播网址
穿越火线,刀战全能主播，枪王之王不是有手就行~,无,1.3,北部小沐,https://www.douyu.com//9585425
穿越火线,捂不热的是人心,无,1.2,娇玲儿,https://www.douyu.com//1721188
穿越火线,一个安静的女子,无,1.2,Qf小冷子丶,https://www.douyu.com//5820741
穿越火线,新的一天哟,无,1.1,五年兵痞69,https://www.douyu.com//10861383
穿越火线,新主播办卡立刻上号~~,无,1,Xz晓泽,https://www.douyu.com//10747220
穿越火线,慢慢成长努力变强~,无,1,CF52秋,https://www.douyu.com//10656272
穿越火线,帮打秒上号/小时/一起玩,无,0.9,白鲨眼镜,https://www.douyu.com//6926051
穿越火线,主播上分有绝招,无,0.9,白鲨吴琪,https://www.douyu.com//54357
穿越火线,Mr汪的直播间,无,0.9,Mr汪574,https://www.douyu.com//10803928
穿越火线,别人带大哥上豆，我带大哥掉豆/skr~,无,0.8,baby掉分瑶,https://www.douyu.com//8078038
穿越火线,全区刀排上分,无,0.8,藏刀gg,https://www.douyu.com//10190422
穿越火线,主玩南部排位 跳跳乐 无聊唱歌,无,0.8,俏皮恋次吖,https://www.douyu.com//9845765
穿越火线,训练训练~ 3970677,无,0.8,白鲨深海,https://www.douyu.com//3970677
穿越火线,新赛季/秒上号/首胜,无,0.8,超神和纱QAQ,https://www.douyu.com//9592238
穿越火线,生化酒店，第三真神，0加成跑酷！,无,0.7,新凰King,https://www.douyu.com//10207463
穿越火线,梓毅：首胜/上分到荣耀/上豆/荣耀之巅,无,0.7,CF梓毅,https://www.douyu.com//6986060
穿越火线,深夜娱乐~~~,无,0.7,白鲨三井,https://www.douyu.com//6727664
穿越火线,万千灯火等不来你的直播间,无,0.7,万千灯火等不来你,https://www.douyu.com//10822324
穿越火线,点个关注免费上号咯！,无,0.6,暴力劈柴,https://www.douyu.com//10591068
穿越火线,猛猛的上分~,无,0.6,张无敌是个中奖王,https://www.douyu.com//6290983
穿越火线,全区9A91排位走起～鱼儿,无,0.6,化羽鱼儿,https://www.douyu.com//10097267
穿越火线,网一吉林宋小宝,无,0.6,lol吴桐,https://www.douyu.com//10746851
穿越火线,南部排位小姐姐～,无,0.6,KZ月貌,https://www.douyu.com//16210
穿越火线,十年老菜鸟的直播,无,0.5,爱克斯V影像15582887646,https://www.douyu.com//8949024
穿越火线,首胜，上分~~~~~~~,无,0.5,原老6,https://www.douyu.com//5617362
穿越火线,38岁阿姨，下饭主题专场,无,0.5,情久卷卷,https://www.douyu.com//9305472
穿越火线,?钻粉荣耀+房管?,无,0.4,旅行九天,https://www.douyu.com//9080462
穿越火线,东部枪王之王局。,无,0.4,CF辞大大,https://www.douyu.com//10808619
穿越火线,孤影的直播间10038136,无,0.4,苦无712,https://www.douyu.com//10038136
穿越火线,生化新地图！！！,无,0.4,毛毛噜噜1027,https://www.douyu.com//10759519
穿越火线,队友会不会喜欢我呢？,无,0.4,空调不太冷7,https://www.douyu.com//10106175
穿越火线,免费/任务/挑战/活动,无,0.4,JinDaShu,https://www.douyu.com//9803122
穿越火线,回忆总想哭，一个人太孤独,无,0.4,汉宫冬天,https://www.douyu.com//8584158
穿越火线,旧梦难醒又菜又爱玩的直播间,无,0.4,旧梦难醒又菜又爱玩,https://www.douyu.com//10714994
穿越火线,cf用10700k打战场模式,无,0.4,CF战场模式混经验,https://www.douyu.com//8331905
穿越火线,东部排位开始摆烂！！！,无,0.4,白鲨小古屋,https://www.douyu.com//6702766
穿越火线,在这个世界上开心最重要,无,0.3,热血小恺,https://www.douyu.com//3561748
穿越火线,刚睡醒  -。-,无,0.3,野猪佩奇boom,https://www.douyu.com//4739861
穿越火线,CHeN3996128的直播间,无,0.3,CHeN3996128,https://www.douyu.com//10803852
穿越火线,挑战一个月养分数,无,0.3,E十丶大米,https://www.douyu.com//10373675
穿越火线,我赌你排位天天马枪,无,0.3,花花念伱如初,https://www.douyu.com//10718089
穿越火线,赛航Gpw的直播间,无,0.3,赛航Gpw,https://www.douyu.com//10663620
穿越火线,帮打排位首胜 ，10514821,无,0.3,暖月HS,https://www.douyu.com//10514821
穿越火线,百度搜索特种部队创天,无,0.3,恋上猫的鱼i,https://www.douyu.com//9517516
穿越火线,香菜（高处不胜寒）,无,0.3,小七先生哟,https://www.douyu.com//9487736
穿越火线,在线下饭。 10657179,无,0.3,語小周,https://www.douyu.com//10657179
穿越火线,上点分！！！ 9698434,无,0.3,E十丶阿峰学长,https://www.douyu.com//9698434
穿越火线,南部 娱乐,无,0.3,并肩ZL,https://www.douyu.com//9824903
穿越火线,枯燥练枪中~,无,0.3,YUYUup,https://www.douyu.com//9490642
穿越火线,萌新来啦！ 9587319,无,0.3,你嘞大爷,https://www.douyu.com//9587319
穿越火线,兴周伐纣 订阅来一波！ 23808,无,0.3,电竞阆苑,https://www.douyu.com//23808
穿越火线,夜色难免黑凉，前行必有曙光,无,0.3,弹道1st,https://www.douyu.com//5460452
穿越火线,玩得菜别喷,无,0.2,嘉澜阁,https://www.douyu.com//9140180
穿越火线,我欲乘风归去 ~,无,0.2,星星会摇头,https://www.douyu.com//10753974
穿越火线,老6跟很6的区别,无,0.2,丨铁球丨,https://www.douyu.com//5273591
穿越火线,你是否还记得我375的直播间,无,0.2,你是否还记得我375,https://www.douyu.com//10704306
穿越火线,光速大逃脱穿越火线特辑,无,0.2,穿越火线赛事,https://www.douyu.com//5388537
穿越火线,k看到了吗？你还在挣扎什么？,无,0.2,PassengerMark,https://www.douyu.com//9658100
穿越火线,北部传奇枪王有车位,无,0.2,汉宫阿柚,https://www.douyu.com//5428165
穿越火线,每天努力练枪 9757843,无,0.2,一路向北99999,https://www.douyu.com//9757843
穿越火线,知安の白给日记,无,0.2,知安叔叔,https://www.douyu.com//10831494
穿越火线,被掏兜的每一天,无,0.2,东部万里青山,https://www.douyu.com//10350893
穿越火线,开钻粉上荣耀/打豆/荣耀之巅卡片,无,0.2,CF宇恒,https://www.douyu.com//590498
穿越火线,离你0.01km的金字塔(极限狙不变E),无,0.2,如愿这盛世,https://www.douyu.com//10588599
穿越火线,新赛季搞起来/排位/秒上/上分/上豆，,无,0.2,皑无双,https://www.douyu.com//9198023
穿越火线,山东杯16强山东中医药VS山东财经,山东中医药大学电竞社,0.2,山东中医药大学电竞社,https://www.douyu.com//10808307
穿越火线,大神教你送人头！,无,0.1,文武帝,https://www.douyu.com//10803232
穿越火线,cf北部枪王排位娱乐,无,0.1,海和我我与她,https://www.douyu.com//7747358
穿越火线,石头弹子的直播间,无,0.1,行了么么,https://www.douyu.com//10235712
穿越火线,传说武器全家桶，暴揍小红和小蓝~,无,0.1,神之刃y,https://www.douyu.com//9360048
穿越火线,现在还能不能追上枪王之王吗？,无,0.1,一个3060Ti,https://www.douyu.com//7168487
穿越火线,CF新人主播，今天也是我生日哦,无,0.1,子辰也,https://www.douyu.com//10848613
穿越火线,卷毛:新主播点关注免费上号打排位,无,0.1,温柔的卷毛,https://www.douyu.com//5912038
穿越火线,西部排位上个榜玩玩儿,无,0.1,单震新疆,https://www.douyu.com//6297969
穿越火线,打游戏咯咯咯咯,无,0.1,Daladay,https://www.douyu.com//7945192
穿越火线,”山东杯“决赛！,山东财经大学电竞社,0.1,山东财经大学电竞社,https://www.douyu.com//10630525
穿越火线,新号两天上枪王,无,0.1,是559呀,https://www.douyu.com//68559
穿越火线,火山小犬IK哦哦哦,无,0.1,火力firel,https://www.douyu.com//8662535
穿越火线,点点关注，上豆了,无,0.1,请叫我奶酪哥,https://www.douyu.com//2652299
穿越火线,新手驾到~~~,无,0.1,许纯美丶,https://www.douyu.com//5293335
穿越火线,山东杯小组赛  十组淘汰赛,潍坊科技学院电竞社,0.1,别离已成必然,https://www.douyu.com//10808341
穿越火线,第一天玩cf！有一起的嘛~,无,0.1,白鲨菀妹,https://www.douyu.com//7059854
穿越火线,练枪，广州靓仔南部个人竞技,无,0.1,广州靓仔Doven,https://www.douyu.com//7030688
穿越火线,新人直播，猛猛冲,无,0.1,CF躺躺,https://www.douyu.com//10847398
穿越火线,山东杯四强争霸赛,威海职业学院电竞社,0.1,威海职业学院电竞社,https://www.douyu.com//10630538
穿越火线,办卡上号一小时,无,0.1,于洋qwq,https://www.douyu.com//9272574
穿越火线,真是好久不见 883,无,0.1,PUBG五达电脑配置推荐,https://www.douyu.com//883
穿越火线,随便玩玩！~ 5430392,无,0.1,Night的寂寞,https://www.douyu.com//5430392
穿越火线,重庆小啊黑,无,0.1,小补点967,https://www.douyu.com//10707616
穿越火线,1月新版本精彩回看,无,0.1,CF节目组,https://www.douyu.com//9141567
穿越火线,山东交通职业学院电竞社的直播间,山东交通职业学院电竞社,0.1,浅唱姐的忧伤,https://www.douyu.com//10808328
穿越火线,一浮云直播间,无,0.1,一切都是浮云915,https://www.douyu.com//10836501
穿越火线,吴壮壮有点忙,无,0.1,吴壮壮很忙,https://www.douyu.com//10819851
穿越火线,枪王排位7844249,无,0.1,A醉生阿,https://www.douyu.com//7844249
穿越火线,每晚九点左右有车位,无,0.1,CFQinyu,https://www.douyu.com//8486353
穿越火线,跑跑对决大佬,无,0.1,她的妆很漂亮,https://www.douyu.com//10620863
穿越火线,北部排位开杀,无,0.1,垚不可羁,https://www.douyu.com//10852844
穿越火线,冲冲冲冲冲。。。。,无,0.1,永远的江大白,https://www.douyu.com//10693974
穿越火线,我已成仙，快乐齐天,无,0.1,宣宣宣飞翔,https://www.douyu.com//10778624
穿越火线,轻羽成仙的直播间,无,0.1,轻羽成仙,https://www.douyu.com//6047424
穿越火线,刷礼物点关注秒上分,无,0.1,TXGame77468771,https://www.douyu.com//10751955
穿越火线,搞起来兄弟们...,无,0.1,掉像的多巴胺,https://www.douyu.com//9239574
穿越火线,排位战神，全区上分，欢迎观看,无,0.1,情久米苏,https://www.douyu.com//9973794
穿越火线,安安静静的做自己啊~,无,0.1,冰冰超人啊,https://www.douyu.com//9255664
穿越火线,每天500个保持手感,无,0.1,Xccc04,https://www.douyu.com//7212606
穿越火线,怪蜀黍回归了,无,0.1,怪蜀黍minoss,https://www.douyu.com//1804706
穿越火线,带大家看掉宗师,无,0.1,初光电子竞技协会,https://www.douyu.com//10639148
穿越火线,新人直播的第一天~,无,0.1,吕子佳,https://www.douyu.com//10879255
穿越火线,北部排位第一下饭,无,0.1,就是个弱鸡nn,https://www.douyu.com//10082425
穿越火线,求关注   每天都会更新视频,无,0.1,Fu2k丶离殇,https://www.douyu.com//6029206
穿越火线,飞机速度上分，脱离枪王分段,无,0.1,CFer陈也铭,https://www.douyu.com//10661300
穿越火线,See you at the top,无,0.1,丶oKk,https://www.douyu.com//8334143
穿越火线,随便玩会吧！！！,无,0.1,筱嵩夏,https://www.douyu.com//8769014
穿越火线,太久没玩，曾经的队友如今都不在了,无,0.1,无欲则刚947,https://www.douyu.com//10836936
穿越火线,CF各类模式1080 60帧视频,无,0.1,CF小唔桐,https://www.douyu.com//5871857
穿越火线,歪脖打不准,无,0.1,Lynx教练,https://www.douyu.com//7517395
穿越火线,联盟旧梦111的直播间,无,0.1,联盟旧梦111,https://www.douyu.com//10783305
穿越火线,弹幕搞起来,无,0.1,嘀嘀嘀三三四四,https://www.douyu.com//10756247
穿越火线,下饭主播ovo,无,0.1,蓝眼睛ovo,https://www.douyu.com//5472138
穿越火线,菜就一个字，我菜很多次,无,0.1,宝哥别送我不要,https://www.douyu.com//9621085
穿越火线,定级，上分/秒上号，空闲中！,无,0.1,白鲨必杀,https://www.douyu.com//7407716
穿越火线,奔跑吧633841的直播间,无,0.1,十二只鸭子,https://www.douyu.com//10865910
穿越火线,AGONY带你穿越火线儿,无,0.1,AGONY136942,https://www.douyu.com//10864745
穿越火线,训练完干什么呢当然是干排位咯,无,0.1,石乐志的神话m,https://www.douyu.com//5100130
穿越火线,练会枪 晚上 线上比赛,无,0.1,轻絮Lightovo,https://www.douyu.com//5997341
穿越火线,排位狂人黄天赐,无,0.1,湘潭胖子,https://www.douyu.com//9449775
穿越火线,cf校内内战，周日,贵州师范大学电竞社,0.1,贵州师范大学电竞社,https://www.douyu.com//10318616
穿越火线,新人主播 多多关照 10642586,无,0.1,鹿先森h,https://www.douyu.com//10642586
穿越火线,新人up视频轮播，一些脑洞的单机枪械变化,无,0.1,橘长呀,https://www.douyu.com//8697905
穿越火线,瞎玩一会儿 .,无,0.1,今晚打老虎3664,https://www.douyu.com//9522582
穿越火线,听说键盘越斜越厉害,无,0.1,旧梦Dylan,https://www.douyu.com//8012235
穿越火线,冲冲冲0420560,烟台黄金职业学院电竞社,0.1,烟台黄金职业学院电竞,https://www.douyu.com//10420560
穿越火线,AUSKERS的直播间,无,0.1,阿华超nice,https://www.douyu.com//2860329
穿越火线,南部战服！！,无,0.1,CF俗人syt,https://www.douyu.com//8890026
穿越火线,194398603的的直播间,无,0.1,194398603的,https://www.douyu.com//10876075
穿越火线,下饭主播，备好碗筷,无,0,名叫苏小雨,https://www.douyu.com//7919351
穿越火线,史上最强老年人,无,0,史上最强老年人,https://www.douyu.com//786422
穿越火线,零冲单排上枪王,无,0,煋雲丶嗼忘初心,https://www.douyu.com//7400475
穿越火线,首胜/定级/爆裂者/猫爪/秒上号,无,0,cf心殇,https://www.douyu.com//8384365
穿越火线,200+豆豆帮排位，晚上BO3,无,0,情久张子澈,https://www.douyu.com//8589873
穿越火线,斗鱼大饭堂开饭啦！,无,0,Miss南笙,https://www.douyu.com//5481695
穿越火线,3X4已出击杀榜前1300,无,0,装B王丶人以虚a,https://www.douyu.com//7147823
穿越火线,苏青岑丶的直播间,无,0,苏青岑丶,https://www.douyu.com//7952998
穿越火线,幻神、幽灵,无,0,杯酒与诗,https://www.douyu.com//10774965
穿越火线,我的输出的直播间,无,0,我的输出,https://www.douyu.com//10815360
穿越火线,夜黑风高-悠着点,无,0,永合月永哥,https://www.douyu.com//10827700
穿越火线,神之迷茫太迷茫的直播间,无,0,神之迷茫太迷茫,https://www.douyu.com//10843504
穿越火线,没号了/全区排位秒上,无,0,阿楠Ak,https://www.douyu.com//7861040
穿越火线,Ju-选手 ;世间,无,0,懂你未晚,https://www.douyu.com//9734082
穿越火线,排位白给大王~,无,0,涛大大啊哈哈,https://www.douyu.com//5960783
穿越火线,轮播中勿扰,无,0,阿吾想吃鱼,https://www.douyu.com//9670330
穿越火线,成都第一深情 9100302,无,0,言氏子,https://www.douyu.com//9100302
穿越火线,ccf生化划水,无,0,蓝色天空哈哈,https://www.douyu.com//9873234
穿越火线,一天一个封号小技巧，天天学习封号小妙招,无,0,晚安406040,https://www.douyu.com//9108184
穿越火线,今天是个好日子，啦啦啦啦,无,0,樰er哟,https://www.douyu.com//5228202
穿越火线,橙子:猛男直播间,无,0,我不是橙橙甜,https://www.douyu.com//7455070
穿越火线,暴躁的董叔叔6673991,无,0,董家叔叔,https://www.douyu.com//6673991
穿越火线,今天又是帅气的小太爷,无,0,大神法力无边,https://www.douyu.com//10352920
穿越火线,CF新主播求关注,无,0,cf陈康,https://www.douyu.com//9326400
穿越火线,北部小火车出发了,无,0,阿Weii,https://www.douyu.com//19129
穿越火线,日常直播-。-,无,0,解说宇杭,https://www.douyu.com//8748945
穿越火线,染火的余灰,无,0,染火的余灰,https://www.douyu.com//6911414
穿越火线,希望有一个人能看破小娜的脆弱,无,0,情久小妮娜,https://www.douyu.com//8656330
穿越火线,全区免费首胜，来一起玩新荣耀之巅段，冲冲,无,0,残魂k,https://www.douyu.com//7098489
穿越火线,茶水客栈1182208,无,0,适当就好丶,https://www.douyu.com//1182208
穿越火线,东部质量局 2448445,无,0,白鲨永恒,https://www.douyu.com//2448445
穿越火线,枪王排位：荣耀枪王,无,0,洛依神,https://www.douyu.com//8699217
穿越火线,录像而已 何必当真,无,0,绅士有个宝葫芦,https://www.douyu.com//273159
穿越火线,宿舍野战娱乐三排,无,0,相谷谷,https://www.douyu.com//5439400
穿越火线,北部后100,无,0,起个名字也是事,https://www.douyu.com//8168422
穿越火线,骑上我心爱的小摩托 5759096,无,0,翼彷桐刑,https://www.douyu.com//5759096
穿越火线,荣耀局里瞎混混,无,0,街舞赛事,https://www.douyu.com//8030908
穿越火线,我很厉害的 10413689,无,0,GgTz9,https://www.douyu.com//10413689
穿越火线,穿越火线南部大区,无,0,紫歌i,https://www.douyu.com//8916801
穿越火线,ROG全新出发,无,0,FairyTaleTownPLUS,https://www.douyu.com//6373079
穿越火线,李阅琪的直播间,无,0,A李阅琪,https://www.douyu.com//10096517
穿越火线,CF游戏大杂烩,无,0,墨竹磕游戏,https://www.douyu.com//10394753
穿越火线,认真操作了嗷,无,0,听说神明不渡,https://www.douyu.com//6410917
穿越火线,目前没单，飞机秒上号,无,0,CF问天,https://www.douyu.com//10272717
穿越火线,中打造的大叔的直播间,无,0,中打造的大叔,https://www.douyu.com//10880211
穿越火线,一枪一个小朋友 6837655,无,0,小归尘,https://www.douyu.com//6837655
穿越火线,新主播喜欢的点点关注哦~,无,0,Monk丶帝王僧,https://www.douyu.com//4359848
穿越火线,随风柚子在线互怼，CF柚子带你上分,无,0,随风视频柚子,https://www.douyu.com//9479960
穿越火线,排位不说话,无,0,小田螺TIAN,https://www.douyu.com//10027743
穿越火线,帮水友上上分！！！,无,0,派大星的热爱,https://www.douyu.com//10499122
穿越火线,荣耀之扑克牌,无,0,少恭09,https://www.douyu.com//4666858
穿越火线,高端玩家无聊玩游戏,无,0,中国东方红,https://www.douyu.com//511160
穿越火线,无可匹敌的饭量 10299845,无,0,夏饭啊,https://www.douyu.com//10299845
穿越火线,XX徐在等一个机会,无,0,左手徐ii,https://www.douyu.com//7267219
穿越火线,汉宫小牧的直播间,无,0,汉宫小牧,https://www.douyu.com//6762328
穿越火线,孑然东部荣耀枪王排位,无,0,孑然与你,https://www.douyu.com//6277474
穿越火线,欢迎上车。每晚7点,无,0,CFZhenxi,https://www.douyu.com//9257067
穿越火线,五子032的直播间,无,0,五子032,https://www.douyu.com//10877027
穿越火线,努塔嘎的直播间,无,0,努塔嘎,https://www.douyu.com//10878158
穿越火线,南部质量枪王排位,无,0,枪王李舒桐,https://www.douyu.com//10879442
穿越火线,中北贼愣娃的直播间,无,0,飞段粉四,https://www.douyu.com//10880113
穿越火线,海底月是天上光,无,0,闯进月亮湾,https://www.douyu.com//7284560
穿越火线,过来打打首胜,无,0,渝万一老年醉,https://www.douyu.com//2184894
穿越火线,情久白了的直播间,无,0,情久白了,https://www.douyu.com//7784149
穿越火线,定级定级！,无,0,执着Per,https://www.douyu.com//6955946
穿越火线,【北部】新赛季荣耀之巅走起,无,0,谦和无缺gg,https://www.douyu.com//605767
穿越火线,战斗机  大成,无,0,战斗机大成,https://www.douyu.com//5944436
穿越火线,CF 混分巨兽,无,0,年仅,https://www.douyu.com//10877346
穿越火线,素手拈轻尘的直播间,无,0,素手拈轻尘,https://www.douyu.com//10877573
