游戏名,房间名,主播头衔,热度/万,主播昵称,直播网址
穿越火线,卡牌荣耀之巅滴滴,斗鱼顶尖女狙击,3.1,小优优mm,https://www.douyu.com//5131791
穿越火线,C··F··/挑战系列/来十年解忧,无,2.9,汉宫甄无敌,https://www.douyu.com//7878350
穿越火线,这妹妹真能混啊,无,2.9,瞅瞅家仙女管事,https://www.douyu.com//4251801
穿越火线,荣耀世冠 终身会员 挑战武器 6烈6盘龙,国服生化身法大神,2.7,汉宫暖阳,https://www.douyu.com//6394653
穿越火线,恭喜皇三爷 升26级牌子 感谢一直支持！,无,2.7,疯狂丶318,https://www.douyu.com//3332955
穿越火线,我单身我快乐,无,2.7,米子衿,https://www.douyu.com//10251217
穿越火线,持续摆烂中 = =,无,2.6,我给自己光,https://www.douyu.com//10694556
穿越火线,帮打排位/不排队/秒上号,无,2.6,Kz秒狙,https://www.douyu.com//9184632
穿越火线,挑战专家/撕裂者/无尽箱/,无,2.4,老简一,https://www.douyu.com//6861192
穿越火线,毁灭青帝-龙儿-粉烟-柯尔特卡通,无,2.2,主播阿森呀,https://www.douyu.com//7603238
穿越火线,520.我还是比较喜欢521,无,1.9,KZ小熊,https://www.douyu.com//8704088
穿越火线,全能选手啥都不会,无,1.8,豆子Cc丶,https://www.douyu.com//10396689
穿越火线,【暴躁厨师】感谢陪伴,无,1.6,言意轩OvO,https://www.douyu.com//43433
穿越火线,办卡全区秒上号/排位,无,1.5,宇神xian,https://www.douyu.com//8460136
穿越火线,早上好中午好晚上好~,无,1.5,甜鹿丸子Y,https://www.douyu.com//9858647
穿越火线,幻神M200/幻神宠儿/迷迭香,无,1.4,骚涵cf活动达人,https://www.douyu.com//9775733
穿越火线,【张公子】我有一颗力挽狂澜的心,无,1.4,人间清醒张公子,https://www.douyu.com//1276747
穿越火线,人生最难看破的是生死，最难放下的是得失！,无,1.4,AE86星神,https://www.douyu.com//10544080
穿越火线,梓毅：首胜/上分到荣耀/上豆/荣耀之巅,无,1.4,CF梓毅,https://www.douyu.com//6986060
穿越火线,呐邱：全网高效率上分/荣耀/之巅/,2016百城联赛秋季赛厦门金枪王,1.4,白日梦想家呐邱,https://www.douyu.com//1319636
穿越火线,南部战区刀战刀锋寨张丰翼,无,1.3,澄海3C缘丶横扫,https://www.douyu.com//2204354
穿越火线,努力奋斗吧！10653256,无,1.3,LX丶冷訫,https://www.douyu.com//10653256
穿越火线,毁灭青帝-甜心教官-十年解忧,无,1.2,谦QS狙击魔术师,https://www.douyu.com//7696318
穿越火线,刀战全能主播，枪王之王不是有手就行~,无,1.1,北部小沐,https://www.douyu.com//9585425
穿越火线,帮打秒上号/小时/一起玩,无,1,白鲨眼镜,https://www.douyu.com//6926051
穿越火线,慢慢成长努力变强~,无,1,CF52秋,https://www.douyu.com//10656272
穿越火线,全区排位/只要未来可期今天就值得欢喜,无,0.9,甜心pro,https://www.douyu.com//9700569
穿越火线,新主播办卡立刻上号~~,无,0.9,Xz晓泽,https://www.douyu.com//10747220
穿越火线,全区刀排上分,无,0.9,藏刀gg,https://www.douyu.com//10190422
穿越火线,今天玩玩娱乐,无,0.8,妄喑,https://www.douyu.com//9177338
穿越火线,深夜娱乐~~~,CFS冠军,0.8,白鲨三井,https://www.douyu.com//6727664
穿越火线,新主播 多多支持 ！！！,无,0.7,CF天赐丶,https://www.douyu.com//10864093
穿越火线,最强AWM234杀13年狙神120万杀敌,无,0.7,湖南个竞狙神宝锅,https://www.douyu.com//5753791
穿越火线,训练训练~ 3970677,无,0.7,白鲨深海,https://www.douyu.com//3970677
穿越火线,NAME?,无,0.7,melody小锦,https://www.douyu.com//5375983
穿越火线,美好的一天从掉豆开始,无,0.7,二零零二点Ly,https://www.douyu.com//10750847
穿越火线,祝小宝贝们所有愿望，如愿实现吖~~~,无,0.6,i蓝桉丶,https://www.douyu.com//7566843
穿越火线,点个关注免费上号咯！,无,0.6,暴力劈柴,https://www.douyu.com//10591068
穿越火线,车队上分超级快,无,0.6,细不细节,https://www.douyu.com//10185765
穿越火线,全区9A91排位走起～鱼儿,无,0.6,化羽鱼儿,https://www.douyu.com//10097267
穿越火线,无聊的一天 10688931,无,0.6,东方月初Kate,https://www.douyu.com//10688931
穿越火线,神仙段位修炼中,无,0.5,CF丶小辞,https://www.douyu.com//10808619
穿越火线,朝歌遗迹没拿第一直接进厂打螺丝,无,0.5,手握运动,https://www.douyu.com//10606608
穿越火线,粉丝团秒上号喔！！！,无,0.5,Y1多,https://www.douyu.com//7786711
穿越火线,首胜，上分~~~~~~~,无,0.5,原老6,https://www.douyu.com//5617362
穿越火线,AG世冠/雷神虎将/王者凌霄/, TGA选手国服知名98K ,0.4,太原庞臭臭,https://www.douyu.com//580883
穿越火线,?钻粉荣耀+房管?,无,0.4,旅行九天,https://www.douyu.com//9080462
穿越火线,北部排位限时上车,无,0.4,王少旭Away,https://www.douyu.com//10087457
穿越火线,免费/任务/挑战/活动,无,0.4,JinDaShu,https://www.douyu.com//9803122
穿越火线,东部排位开始摆烂！！！,无,0.4,白鲨小古屋,https://www.douyu.com//6702766
穿越火线,by丶小丑的直播间,无,0.4,by丶小丑,https://www.douyu.com//10846216
穿越火线,生化酒店，第三真神，0加成跑酷！,无,0.4,新凰King,https://www.douyu.com//10207463
穿越火线,回忆总想哭，一个人太孤独,无,0.4,汉宫冬天,https://www.douyu.com//8584158
穿越火线,刀战：专业刀排一整年,无,0.4,搜索旧思,https://www.douyu.com//7368019
穿越火线,奇奇子在线koujiao操作,无,0.4,奇奇子很溜哦,https://www.douyu.com//10011892
穿越火线,排位有想上分的吗！,三届TGA金枪王,0.3,WE卓洛,https://www.douyu.com//5435846
穿越火线,cf用10700k打战场模式,无,0.3,CF战场模式混经验,https://www.douyu.com//8331905
穿越火线,回游回游进进进,无,0.3,用户3148093733,https://www.douyu.com//10813780
穿越火线,南部水友赛来快乐,无,0.3,5子小星,https://www.douyu.com//10411900
穿越火线,保持热爱 奔赴山海  2961070,无,0.3,cf雨落晴天,https://www.douyu.com//2961070
穿越火线,满满的正能量 9630452,无,0.3,松子儿er,https://www.douyu.com//9630452
穿越火线,帮打排位首胜 ，10514821,无,0.3,暖月HS,https://www.douyu.com//10514821
穿越火线,上点分！！！ 9698434,无,0.3,E十丶阿峰学长,https://www.douyu.com//9698434
穿越火线,夜色难免黑凉，前行必有曙光,无,0.3,弹道1st,https://www.douyu.com//5460452
穿越火线,萌新来啦！ 9587319,无,0.3,你嘞大爷,https://www.douyu.com//9587319
穿越火线,直播等个号打排位！！,无,0.3,你好我是主播波波,https://www.douyu.com//10857180
穿越火线,cf排位混分巨兽已上线,无,0.2,RJA樂栎,https://www.douyu.com//6646851
穿越火线,玩得菜别喷,无,0.2,嘉澜阁,https://www.douyu.com//9140180
穿越火线,一枪穿云·-有菜又爱玩,无,0.2,九黎oe,https://www.douyu.com//10785241
穿越火线,小幸酱QwQ的直播间,无,0.2,小幸酱QwQ,https://www.douyu.com//10587120
穿越火线,排位/上分/秒上号,无,0.2,若愛只如初見丶,https://www.douyu.com//10799670
穿越火线,光速大逃脱穿越火线特辑,无,0.2,穿越火线赛事,https://www.douyu.com//5388537
穿越火线,努力练枪追东部前百！！！,无,0.2,听说牛牛很帅,https://www.douyu.com//10782588
穿越火线,新赛季搞起来/排位/秒上/上分/上豆，,无,0.2,皑无双,https://www.douyu.com//9198023
穿越火线,北部传奇枪王有车位,无,0.2,汉宫阿柚,https://www.douyu.com//5428165
穿越火线,全区，刀排，枪排，团队，枪王之王！,无,0.2,美男囝,https://www.douyu.com//7663429
穿越火线,神明的直播间 10792638,无,0.2,白衣是我儿,https://www.douyu.com//10792638
穿越火线,1月新版本精彩回看,无,0.2,CF节目组,https://www.douyu.com//9141567
穿越火线,山东杯16强山东中医药VS山东财经,无,0.2,山东中医药大学电竞社,https://www.douyu.com//10808307
穿越火线,带大家看掉宗师,无,0.2,初光电子竞技协会,https://www.douyu.com//10639148
穿越火线,老6跟很6的区别,无,0.2,丨铁球丨,https://www.douyu.com//5273591
穿越火线,山东杯四强争霸赛,威海职业学院电竞社,0.2,威海职业学院电竞社,https://www.douyu.com//10630538
穿越火线,北部团队排位/荣耀局,无,0.2,房丢,https://www.douyu.com//9347946
穿越火线,刀战刀排娱乐,无,0.2,只差一束玫瑰,https://www.douyu.com//10831167
穿越火线,粉丝免费帮打排位,无,0.2,子辰也,https://www.douyu.com//10848613
穿越火线,每天努力练枪 9757843,无,0.2,一路向北99999,https://www.douyu.com//9757843
穿越火线,”山东杯“决赛！,山东财经大学电竞社,0.2,山东财经大学电竞社,https://www.douyu.com//10630525
穿越火线,山东杯小组赛十组淘汰赛,无,0.2,别离已成必然,https://www.douyu.com//10808341
穿越火线,传说武器全家桶，暴揍小红和小蓝~,无,0.2,神之刃y,https://www.douyu.com//9360048
穿越火线,全区枪王之王/荣耀之巅,无,0.1,来生去做氧气,https://www.douyu.com//10601583
穿越火线,北部李寻欢的直播间,无,0.1,北部李寻欢,https://www.douyu.com//9849873
穿越火线,山东交通职业学院电竞社的直播间,无,0.1,浅唱姐的忧伤,https://www.douyu.com//10808328
穿越火线,帮打首胜，定级和各大区刀排,无,0.1,潮南1999,https://www.douyu.com//10762773
穿越火线,关注免费上号AG.恒少,无,0.1,ToTkiss囧rz,https://www.douyu.com//9777676
穿越火线,试试冲刺荣耀之巅,无,0.1,无聊OuO,https://www.douyu.com//10809734
穿越火线,排位首胜/上分/秒上号~！,无,0.1,白鲨东笙,https://www.douyu.com//4454491
穿越火线,想玩的一起来 6079089,无,0.1,丿坏大大丿857,https://www.douyu.com//6079089
穿越火线,被掏兜的每一天,无,0.1,东部万里青山,https://www.douyu.com//10350893
穿越火线,人间最好的相遇 是你我在一起,无,0.1,掉豆大王,https://www.douyu.com//1394
穿越火线,北部酒店小白,无,0.1,咸鱼哥哥108,https://www.douyu.com//10786954
穿越火线,南部苍狼的直播间,无,0.1,南部苍狼,https://www.douyu.com//7790215
穿越火线,现在还能不能追上枪王之王吗？,无,0.1,一个3060Ti,https://www.douyu.com//7168487
穿越火线,瞎玩一会儿 .,无,0.1,今晚打老虎3664,https://www.douyu.com//9522582
穿越火线,Rain宝@小许的直播间,无,0.1,鱼鱼爱吃榴莲,https://www.douyu.com//8709351
穿越火线,做了一个好长好长的梦.,无,0.1,孤星i丶,https://www.douyu.com//10874953
穿越火线,练枪，广州靓仔南部个人竞技,无,0.1,广州靓仔Doven,https://www.douyu.com//7030688
穿越火线,吴壮壮有点忙,无,0.1,吴壮壮很忙,https://www.douyu.com//10819851
穿越火线,安安静静的做自己啊~,无,0.1,冰冰超人啊,https://www.douyu.com//9255664
穿越火线,冲波分。。 730754,无,0.1,糗事i,https://www.douyu.com//730754
穿越火线,别在打头惹,无,0.1,小嘴抹了醚,https://www.douyu.com//10827284
穿越火线,一浮云直播间,无,0.1,一切都是浮云915,https://www.douyu.com//10836501
穿越火线,cf校内内战，周日,贵州师范大学电竞社,0.1,贵州师范大学电竞社,https://www.douyu.com//10318616
穿越火线,CF各类模式1080 60帧视频,无,0.1,CF小唔桐,https://www.douyu.com//5871857
穿越火线,低段位上分啦~,无,0.1,99999丶阿骆,https://www.douyu.com//10701555
穿越火线,陪老铁张公子圈粉，张公子火线嘎嘎猛！,无,0.1,陆丶小皮,https://www.douyu.com//2242846
穿越火线,穿越火线：最精彩的个人击杀／枪王排位,无,0.1,CFHenry,https://www.douyu.com//10563440
穿越火线,随便玩会吧！！！,无,0.1,筱嵩夏,https://www.douyu.com//8769014
穿越火线,轻羽成仙的直播间,无,0.1,轻羽成仙,https://www.douyu.com//6047424
穿越火线,玩cf 跟玩人机一样,无,0.1,派大星斯基,https://www.douyu.com//5963174
穿越火线,第一天玩cf！有一起的嘛~,无,0.1,白鲨菀妹,https://www.douyu.com//7059854
穿越火线,北部娱乐掉分,无,0.1,cf小铭同学,https://www.douyu.com//10680112
穿越火线,北部小火车出发了,无,0.1,阿Weii,https://www.douyu.com//19129
穿越火线,全区免费首胜，来一起玩新荣耀之巅段，冲冲,无,0.1,残魂k,https://www.douyu.com//7098489
穿越火线,新赛季开始排位,无,0.1,情久破烂,https://www.douyu.com//4731445
穿越火线,南部战服！！,无,0.1,CF俗人syt,https://www.douyu.com//8890026
穿越火线,DJ刀战溜狗嘎嘎爽,无,0.1,矿泉水一乒,https://www.douyu.com//10817979
穿越火线,粉丝牌上号一把,无,0.1,无情岁月zzz,https://www.douyu.com//10864855
穿越火线,每天500个保持手感,无,0.1,Xccc04,https://www.douyu.com//7212606
穿越火线,所有大区枪王排位冲冲冲！,无,0.1,樱寺己,https://www.douyu.com//10430144
穿越火线,穿越火线嗷嗷干,无,0.1,丶情曦丨御天龍,https://www.douyu.com//7351851
穿越火线,我说我喝不了酒，你到处说我活不了多久,无,0.1,很哇塞的张北北,https://www.douyu.com//10840264
穿越火线,下饭主播ovo,无,0.1,蓝眼睛ovo,https://www.douyu.com//5472138
穿越火线,训练完干什么呢当然是干排位咯,CF爆破瞬狙流大神,0.1,石乐志的神话m,https://www.douyu.com//5100130
穿越火线,CF游戏大杂烩,无,0.1,墨竹磕游戏,https://www.douyu.com//10394753
穿越火线,首胜/定级/爆裂者/猫爪/秒上号,无,0.1,cf心殇,https://www.douyu.com//8384365
穿越火线,冲冲冲0420560,无,0.1,烟台黄金职业学院电竞,https://www.douyu.com//10420560
穿越火线,谢谢大家对我的支持,无,0.1,峰仔99,https://www.douyu.com//2014910
穿越火线,孑然东部荣耀枪王排位,无,0.1,孑然与你,https://www.douyu.com//6277474
穿越火线,练枪！！！！！！！,无,0.1,小飞侠4550,https://www.douyu.com//9333401
穿越火线,下午练一下枪,无,0.1,浪客白白,https://www.douyu.com//6430025
穿越火线,新人up视频轮播，一些脑洞的单机枪械变化,无,0.1,橘长呀,https://www.douyu.com//8697905
穿越火线,人间事常新 愿岁友长今..,无,0.1,老薛Ayo,https://www.douyu.com//7551659
穿越火线,专业看号深渊 10101895,无,0.1,电竞老司机ahh,https://www.douyu.com//10101895
穿越火线,斗鱼大饭堂开饭啦！,无,0.1,Miss南笙,https://www.douyu.com//5481695
穿越火线,逆站僵尸塔防,无,0.1,热帶雨林,https://www.douyu.com//10732126
穿越火线,神话传说中的人物的直播间,无,0.1,神经性游戏,https://www.douyu.com//10840534
穿越火线,白给少年小陈的直播间,无,0.1,媳妇是个小仙女,https://www.douyu.com//10862118
穿越火线,无脑冲的雷佬虎。PS:回顾经典塔防海贼王,无,0.1,繁华只见剩下的寂寞,https://www.douyu.com//10858311
穿越火线,刚玩CF  很菜,无,0.1,她被我弄丢了xx,https://www.douyu.com//10844017
穿越火线,没号了/全区排位秒上,无,0,阿楠Ak,https://www.douyu.com//7861040
穿越火线,ccf生化划水,无,0,蓝色天空哈哈,https://www.douyu.com//9873234
穿越火线,求关注   每天都会更新视频,无,0,Fu2k丶离殇,https://www.douyu.com//6029206
穿越火线,随风柚子在线互怼，CF柚子带你上分,无,0,随风视频柚子,https://www.douyu.com//9479960
穿越火线,新人主播 多多关照 10642586,无,0,鹿先森h,https://www.douyu.com//10642586
穿越火线,零冲单排上枪王,无,0,煋雲丶嗼忘初心,https://www.douyu.com//7400475
穿越火线,十一年斜键....,无,0,旧梦Dylan,https://www.douyu.com//8012235
穿越火线,今天是个好日子，啦啦啦啦,无,0,樰er哟,https://www.douyu.com//5228202
穿越火线,北部百豆排位，拿刀乱砍~~~~~,无,0,空翅的白嫖怪,https://www.douyu.com//9924171
穿越火线,班德尔城    找队友一起玩,无,0,浮生不过百何必那么累,https://www.douyu.com//10872088
穿越火线,每晚九点左右有车位,无,0,CFQinyu,https://www.douyu.com//8486353
穿越火线,要打什么，秒上号,CF东莞百城金枪王,0,龙粤沐子呆,https://www.douyu.com//6460017
穿越火线,秋天娱乐城,无,0,asdasd480,https://www.douyu.com//9619501
穿越火线,【北部】新赛季荣耀之巅走起,2019届TGA选手,0,谦和无缺gg,https://www.douyu.com//605767
穿越火线,骑上我心爱的小摩托 5759096,无,0,翼彷桐刑,https://www.douyu.com//5759096
穿越火线,南部冲击千豆玩家！！,无,0,我是小亮Liang,https://www.douyu.com//65133
穿越火线,浅玩会儿！,无,0,深巷与喵9,https://www.douyu.com//9082954
穿越火线,定级定级！,无,0,执着Per,https://www.douyu.com//6955946
穿越火线,cf脸红的直播间,无,0,cf脸红,https://www.douyu.com//10871736
穿越火线,ROG全新出发,无,0,FairyTaleTownPLUS,https://www.douyu.com//6373079
穿越火线,薄荷直播间,无,0,瞄边老薄荷,https://www.douyu.com//10872875
穿越火线,排位继续了昂~,无,0,涛大大啊哈哈,https://www.douyu.com//5960783
穿越火线,有车位！北部枪王!,无,0,情久李毅c,https://www.douyu.com//10607245
穿越火线,我很厉害的 10413689,无,0,GgTz9,https://www.douyu.com//10413689
穿越火线,苏青岑丶的直播间,无,0,苏青岑丶,https://www.douyu.com//7952998
穿越火线,定级，上分/秒上号，空闲中！,无,0,白鲨必杀,https://www.douyu.com//7407716
穿越火线,轮播中勿扰,无,0,阿吾想吃鱼,https://www.douyu.com//9670330
穿越火线,See you at the top,无,0,丶oKk,https://www.douyu.com//8334143
穿越火线,橙子:猛男直播间,COD泥鳅狙神,0,我不是橙橙甜,https://www.douyu.com//7455070
穿越火线,一枪一个小朋友 6837655,无,0,小归尘,https://www.douyu.com//6837655
穿越火线,一天一个封号小技巧，天天学习封号小妙招,无,0,晚安406040,https://www.douyu.com//9108184
穿越火线,无可匹敌的饭量 10299845,无,0,夏饭啊,https://www.douyu.com//10299845
穿越火线,荣耀之扑克牌,无,0,少恭09,https://www.douyu.com//4666858
穿越火线,喜欢：唱、跳、rap、篮球,无,0,用户72176861,https://www.douyu.com//9234893
穿越火线,今天又是帅气的小太爷,无,0,大神法力无边,https://www.douyu.com//10352920
穿越火线,希望有一个人能看破小娜的脆弱,无,0,情久小妮娜,https://www.douyu.com//8656330
穿越火线,CF新主播求关注,无,0,cf陈康,https://www.douyu.com//9326400
穿越火线,白给的一天开始了 2574090,无,0,走不尽山川丷,https://www.douyu.com//2574090
穿越火线,歪脖打不准,无,0,Lynx教练,https://www.douyu.com//7517395
穿越火线,我是混子啊！,无,0,Jiu夕U,https://www.douyu.com//9988338
穿越火线,蒙蒙干 10350050,无,0,周凡闹,https://www.douyu.com//10350050
穿越火线,先上个荣耀之巅吧,无,0,一转眼就不见,https://www.douyu.com//5082787
穿越火线,首次直播 关注打首胜 北部优先,无,0,c位1751,https://www.douyu.com//10875245
穿越火线,猛猛干小达人,无,0,渝万Dule,https://www.douyu.com//9942083
穿越火线,200颗豆再也上不去了,无,0,1216742466,https://www.douyu.com//6321723
穿越火线,XX徐在等一个机会,无,0,左手徐ii,https://www.douyu.com//7267219
穿越火线,战斗机  大成,无,0,战斗机大成,https://www.douyu.com//5944436
穿越火线,Ju-选手 ;世间,无,0,懂你未晚,https://www.douyu.com//9734082
穿越火线,欢迎上车。每晚7点,无,0,CFZhenxi,https://www.douyu.com//9257067
穿越火线,纯属娱乐。不喜勿喷,无,0,李宁小哥哥,https://www.douyu.com//6710714
穿越火线,咸鱼中的咸鱼 4798794,无,0,方杨丶冲冲冲,https://www.douyu.com//4798794
穿越火线,生日局 给谢总打豆,无,0,象山跳扫王,https://www.douyu.com//8557358
穿越火线,东部质量局 2448445,无,0,白鲨永恒,https://www.douyu.com//2448445
穿越火线,BarceCruyff14的直播间,无,0,BarceCruyff14,https://www.douyu.com//9716954
穿越火线,幽灵CT—屋顶机场,无,0,阿力256,https://www.douyu.com//9438727
穿越火线,广西1区一起啊,无,0,是阿权丫,https://www.douyu.com//10871496
穿越火线,新主播喜欢的点点关注哦~,无,0,Monk丶帝王僧,https://www.douyu.com//4359848
穿越火线,北部生化战队搞起来,无,0,北港六六六,https://www.douyu.com//10348158
穿越火线,宇宙最帅新人主播,无,0,宣凡兜兜,https://www.douyu.com//1916352
