游戏名,房间名,主播头衔,热度/万,主播昵称,直播网址
穿越火线,【绿芜】继续修仙…,无,3.4,绿芜法力无边,https://www.douyu.com//418804
穿越火线,呐邱：全网高效率上分/荣耀/之巅/,2016百城联赛秋季赛厦门金枪王,3.3,白日梦想家呐邱,https://www.douyu.com//1319636
穿越火线,·-·我有一头小毛驴~~,无,3.3,萌a萌,https://www.douyu.com//8002300
穿越火线,钻粉帮上分/排位/之巅小漂为你服务,无,3.1,山西白漂王,https://www.douyu.com//10196630
穿越火线,帮打排位来个号秒上～,无,3.1,轩轩yyds,https://www.douyu.com//10049980
穿越火线,故里y:全区排位/钻粉上之巅,无,3,难知故里y,https://www.douyu.com//10827275
穿越火线,荣耀 猛猛干,无,2.8,LG未予,https://www.douyu.com//7260796
穿越火线,无录像/替打/排位  枪法地下室,无,2.7,暴躁狸,https://www.douyu.com//4163711
穿越火线,荣耀世冠 终身会员 挑战武器 6烈6盘龙,国服生化身法大神,2.7,汉宫暖阳,https://www.douyu.com//6394653
穿越火线,我单身我快乐,无,2.7,米子衿,https://www.douyu.com//10251217
穿越火线,帮打排位/不排队/秒上号,无,2.6,Kz秒狙,https://www.douyu.com//9184632
穿越火线,挑战专家/撕裂者/无尽箱/,无,2.3,老简一,https://www.douyu.com//6861192
穿越火线,教大家视频剪辑！ 10592044,无,2,AKM中华,https://www.douyu.com//10592044
穿越火线,不要再打我了。。,无,1.9,沫沫灬傲娇,https://www.douyu.com//10846207
穿越火线,520.我还是比较喜欢521,无,1.9,KZ小熊,https://www.douyu.com//8704088
穿越火线,职业取豆人,无,1.7,CF浪浪呀,https://www.douyu.com//7245421
穿越火线,【暴躁厨师】感谢陪伴,无,1.6,言意轩OvO,https://www.douyu.com//43433
穿越火线,幻神M200/幻神宠儿/迷迭香,无,1.4,骚涵cf活动达人,https://www.douyu.com//9775733
穿越火线,【张公子】我有一颗力挽狂澜的心,无,1.4,人间清醒张公子,https://www.douyu.com//1276747
穿越火线,C··F··/挑战系列/来十年解忧,无,1.1,汉宫甄无敌,https://www.douyu.com//7878350
穿越火线,毁灭青帝-甜心教官-十年解忧,无,1.1,谦QS狙击魔术师,https://www.douyu.com//7696318
穿越火线,全区帮打排位,无,1.1,白鲨吴琪,https://www.douyu.com//54357
穿越火线,一个安静的女子,无,1.1,Qf小冷子丶,https://www.douyu.com//5820741
穿越火线,新的一天哟,无,1.1,五年兵痞69,https://www.douyu.com//10861383
穿越火线,刀战全能主播，枪王之王不是有手就行~,无,1,北部小沐,https://www.douyu.com//9585425
穿越火线,早啊~~~~~~~~~~,无,1,暴童TONG,https://www.douyu.com//9091467
穿越火线,毁灭青帝-龙儿-粉烟-柯尔特卡通,无,1,主播阿森呀,https://www.douyu.com//7603238
穿越火线,全区排位/只要未来可期今天就值得欢喜,无,0.9,甜心pro,https://www.douyu.com//9700569
穿越火线,北部的神哦,无,0.9,白鲨小男孩,https://www.douyu.com//6545112
穿越火线,全区枪王荣耀/秒上号/极速上分~@,CF国服排位枪王,0.8,白鲨熊猫君,https://www.douyu.com//3932834
穿越火线,新主播 多多支持 ！！！,无,0.8,CF天赐丶,https://www.douyu.com//10864093
穿越火线,深夜娱乐~~~,CFS冠军,0.8,白鲨三井,https://www.douyu.com//6727664
穿越火线,暴躁追击，全程小道,无,0.7,张子安i,https://www.douyu.com//3224286
穿越火线,最强AWM234杀13年狙神120万杀敌,无,0.7,湖南个竞狙神宝锅,https://www.douyu.com//5753791
穿越火线,梓毅：首胜/上分到荣耀/上豆/荣耀之巅,无,0.7,CF梓毅,https://www.douyu.com//6986060
穿越火线,全区9A91排位走起～鱼儿,无,0.6,化羽鱼儿,https://www.douyu.com//10097267
穿越火线,南部排位小姐姐已上线~,无,0.6,KZ月貌,https://www.douyu.com//16210
穿越火线,求大哥守护 ，家人们点点关注啊 。,无,0.6,全花花,https://www.douyu.com//10748796
穿越火线,慢慢成长努力变强~,无,0.5,CF52秋,https://www.douyu.com//10656272
穿越火线,免费上分首胜,无,0.5,李航ovo,https://www.douyu.com//10740328
穿越火线,首胜，上分~~~~~~~,无,0.5,原老6,https://www.douyu.com//5617362
穿越火线,免费/任务/挑战/活动,无,0.4,JinDaShu,https://www.douyu.com//9803122
穿越火线,AG世冠/雷神虎将/王者凌霄/, TGA选手国服知名98K ,0.4,太原庞臭臭,https://www.douyu.com//580883
穿越火线,东部排位开始摆烂！！！,无,0.4,白鲨小古屋,https://www.douyu.com//6702766
穿越火线,生化酒店，第三真神，0加成跑酷！,无,0.4,新凰King,https://www.douyu.com//10207463
穿越火线,回忆总想哭，一个人太孤独,无,0.4,汉宫冬天,https://www.douyu.com//8584158
穿越火线,进来看表演,无,0.4,用户50459086,https://www.douyu.com//9697942
穿越火线,接下来有比赛，练练枪,无,0.4,全能选手薄荷,https://www.douyu.com//10660488
穿越火线,38岁阿姨，下饭主题专场,无,0.4,情久卷卷,https://www.douyu.com//9305472
穿越火线,来个糊涂的大哥,CFPL S13亚军 2018G联赛冠军,0.4,WE丶UgLy,https://www.douyu.com//5402180
穿越火线,保持热爱 奔赴山海  2961070,无,0.3,cf雨落晴天,https://www.douyu.com//2961070
穿越火线,随缘开播 随缘游戏,无,0.3,Doggii,https://www.douyu.com//7056277
穿越火线,回游回游进进进,无,0.3,用户3148093733,https://www.douyu.com//10813780
穿越火线,萌新来啦！ 9587319,无,0.3,你嘞大爷,https://www.douyu.com//9587319
穿越火线,北部掉豆之旅！,无,0.3,单翼z,https://www.douyu.com//9466283
穿越火线,上点分！！！ 9698434,无,0.3,E十丶阿峰学长,https://www.douyu.com//9698434
穿越火线,CHeN3996128的直播间,无,0.3,CHeN3996128,https://www.douyu.com//10803852
穿越火线,夜色难免黑凉，前行必有曙光,无,0.3,弹道1st,https://www.douyu.com//5460452
穿越火线,直播等个号打排位！！,无,0.3,你好我是主播波波,https://www.douyu.com//10857180
穿越火线,枪王之路，突突突！,无,0.3,K哥8743018,https://www.douyu.com//8743018
穿越火线,帮打排位首胜 ，10514821,无,0.3,暖月HS,https://www.douyu.com//10514821
穿越火线,晨练~早上好鸭！,无,0.3,喝一杯coffee,https://www.douyu.com//10735516
穿越火线,兴周伐纣 订阅来一波！ 23808,无,0.3,电竞阆苑,https://www.douyu.com//23808
穿越火线,想要大佬的第7天 7704940,无,0.2,被自己帅醒的娃,https://www.douyu.com//7704940
穿越火线,征战北部 上荣耀之巅,无,0.2,JY丶茹茹,https://www.douyu.com//10833211
穿越火线,网抑云损种已上线,无,0.2,叫我含哥就行,https://www.douyu.com//5370665
穿越火线,北部传奇枪王有车位,无,0.2,汉宫阿柚,https://www.douyu.com//5428165
穿越火线,光速大逃脱穿越火线特辑,无,0.2,穿越火线赛事,https://www.douyu.com//5388537
穿越火线,新赛季搞起来/排位/秒上/上分/上豆，,无,0.2,皑无双,https://www.douyu.com//9198023
穿越火线,要苦练个人了~,无,0.2,六二二小可爱,https://www.douyu.com//7426672
穿越火线,一枪穿云·-有菜又爱玩,无,0.2,九黎oe,https://www.douyu.com//10785241
穿越火线,山东杯16强山东中医药VS山东财经,无,0.2,山东中医药大学电竞社,https://www.douyu.com//10808307
穿越火线,北部低豆娱乐整就完了,无,0.2,CF氧气罐,https://www.douyu.com//10166962
穿越火线,老6跟很6的区别,无,0.2,丨铁球丨,https://www.douyu.com//5273591
穿越火线,”山东杯“决赛！,山东财经大学电竞社,0.2,山东财经大学电竞社,https://www.douyu.com//10630525
穿越火线,想玩的一起来 6079089,无,0.2,丿坏大大丿857,https://www.douyu.com//6079089
穿越火线,传说武器全家桶，暴揍小红和小蓝~,无,0.2,神之刃y,https://www.douyu.com//9360048
穿越火线,傲娇玖收民间大神,无,0.1,CF玖久吖,https://www.douyu.com//10250076
穿越火线,全区枪王之王/荣耀之巅,无,0.1,来生去做氧气,https://www.douyu.com//10601583
穿越火线,父亲是麻将传奇RX,无,0.1,一枪嘣了我,https://www.douyu.com//9296734
穿越火线,山东杯四强争霸赛,威海职业学院电竞社,0.1,威海职业学院电竞社,https://www.douyu.com//10630538
穿越火线,山东交通职业学院电竞社的直播间,无,0.1,浅唱姐的忧伤,https://www.douyu.com//10808328
穿越火线,陪老铁张公子圈粉，张公子火线嘎嘎猛！,无,0.1,陆丶小皮,https://www.douyu.com//2242846
穿越火线,你若盛开蝴蝶自来132的直播间,无,0.1,你若盛开蝴蝶自来132,https://www.douyu.com//10538830
穿越火线,带大家看掉宗师,无,0.1,初光电子竞技协会,https://www.douyu.com//10639148
穿越火线,关注免费上号AG.恒少,无,0.1,ToTkiss囧rz,https://www.douyu.com//9777676
穿越火线,免费打荣耀之巅,无,0.1,于洋qwq,https://www.douyu.com//9272574
穿越火线,山东杯小组赛  十组淘汰赛,无,0.1,别离已成必然,https://www.douyu.com//10808341
穿越火线,CF禽兽狙 精彩视频频道,视频作者民间大神,0.1,穿越火线禽兽狙,https://www.douyu.com//5391916
穿越火线,吴壮壮有点忙,无,0.1,吴壮壮很忙,https://www.douyu.com//10819851
穿越火线,没这么多精力打头了,无,0.1,会爆头的铁匠,https://www.douyu.com//4620124
穿越火线,努力练枪追东部前百！！！,无,0.1,听说牛牛很帅,https://www.douyu.com//10782588
穿越火线,安安静静的做自己啊~,无,0.1,冰冰超人啊,https://www.douyu.com//9255664
穿越火线,南部宗师段位~,无,0.1,亮亮别无所求,https://www.douyu.com//5958000
穿越火线,如梦：东部大区 生化娱乐,无,0.1,黎夕如梦,https://www.douyu.com//9309292
穿越火线,石头弹子的直播间,无,0.1,行了么么,https://www.douyu.com//10235712
穿越火线,Lmo：北部枪王之王,无,0.1,夏末是个声优哇,https://www.douyu.com//2163957
穿越火线,cf校内内战，周日,贵州师范大学电竞社,0.1,贵州师范大学电竞社,https://www.douyu.com//10318616
穿越火线,穿越火线：最精彩的个人击杀／枪王排位,无,0.1,CFHenry,https://www.douyu.com//10563440
穿越火线,随便玩会吧！！！,无,0.1,筱嵩夏,https://www.douyu.com//8769014
穿越火线,1月新版本精彩回看,无,0.1,CF节目组,https://www.douyu.com//9141567
穿越火线,来看航航下饭,无,0.1,方塘713,https://www.douyu.com//10819810
穿越火线,第一天玩cf！有一起的嘛~,无,0.1,白鲨菀妹,https://www.douyu.com//7059854
穿越火线,新人up视频轮播，一些脑洞的单机枪械变化,无,0.1,橘长呀,https://www.douyu.com//8697905
穿越火线,北部后十开杀,无,0.1,垚不可羁,https://www.douyu.com//10852844
穿越火线,CF各类模式1080 60帧视频,无,0.1,CF小唔桐,https://www.douyu.com//5871857
穿越火线,南部战服！！,无,0.1,CF俗人syt,https://www.douyu.com//8890026
穿越火线,每天500个保持手感,无,0.1,Xccc04,https://www.douyu.com//7212606
穿越火线,全区免费首胜，来一起玩新荣耀之巅段，冲冲,无,0.1,残魂k,https://www.douyu.com//7098489
穿越火线,北部 对内 娱乐会,无,0.1,轻絮Lightovo,https://www.douyu.com//5997341
穿越火线,亲爱的奶油直播间,无,0.1,亲爱的奶油,https://www.douyu.com//10859403
穿越火线,下饭主播ovo,无,0.1,蓝眼睛ovo,https://www.douyu.com//5472138
穿越火线,真是好久不见 883,无,0.1,PUBG五达电脑配置推荐,https://www.douyu.com//883
穿越火线,首胜/定级/爆裂者/猫爪/秒上号,无,0.1,cf心殇,https://www.douyu.com//8384365
穿越火线,天蓬:简简单单简简单单.,无,0.1,天蓬3oo斤,https://www.douyu.com//9717463
穿越火线,冲冲冲0420560,无,0.1,烟台黄金职业学院电竞,https://www.douyu.com//10420560
穿越火线,瞎玩一会儿 .,无,0.1,今晚打老虎3664,https://www.douyu.com//9522582
穿越火线,做了一个好长好长的梦,无,0.1,叶凡k,https://www.douyu.com//10868966
穿越火线,枪王排位：荣耀枪王,无,0.1,洛依神,https://www.douyu.com//8699217
穿越火线,东部质量局 2448445,无,0,白鲨永恒,https://www.douyu.com//2448445
穿越火线,CF游戏大杂烩,无,0,墨竹磕游戏,https://www.douyu.com//10394753
穿越火线,欢迎来到阿豆直播间，开始快乐,无,0,豆不菜,https://www.douyu.com//10862423
穿越火线,零冲单排上枪王,无,0,煋雲丶嗼忘初心,https://www.douyu.com//7400475
穿越火线,See you at the top,无,0,丶oKk,https://www.douyu.com//8334143
穿越火线,派大星玩穿越火线,无,0,派大星斯基,https://www.douyu.com//5963174
穿越火线,定级，上分/秒上号，空闲中！,无,0,白鲨必杀,https://www.douyu.com//7407716
穿越火线,北部小火车出发了,无,0,阿Weii,https://www.douyu.com//19129
穿越火线,要打什么，秒上号,CF东莞百城金枪王,0,龙粤沐子呆,https://www.douyu.com//6460017
穿越火线,文豪回来了~,无,0,情久李文豪,https://www.douyu.com//9493056
穿越火线,骑上我心爱的小摩托 5759096,无,0,翼彷桐刑,https://www.douyu.com//5759096
穿越火线,随风柚子在线互怼，CF柚子带你上分,无,0,随风视频柚子,https://www.douyu.com//9479960
穿越火线,ROG全新出发,无,0,FairyTaleTownPLUS,https://www.douyu.com//6373079
穿越火线,娱乐测试，欢迎关注== ==,无,0,一页小黄书i,https://www.douyu.com//10812476
穿越火线,CF四川老6,无,0,CF老6,https://www.douyu.com//10869291
穿越火线,没号了/全区排位秒上,无,0,阿楠Ak,https://www.douyu.com//7861040
穿越火线,今天是个好日子，啦啦啦啦,无,0,樰er哟,https://www.douyu.com//5228202
穿越火线,西部大区  平民玩家,无,0,浮生不过百何必那么累,https://www.douyu.com//10872088
穿越火线,苏青岑丶的直播间,无,0,苏青岑丶,https://www.douyu.com//7952998
穿越火线,新主播喜欢的点点关注哦~,无,0,Monk丶帝王僧,https://www.douyu.com//4359848
穿越火线,这是个杨过！,无,0,lin帝都,https://www.douyu.com//10278802
穿越火线,ccf生化划水,无,0,蓝色天空哈哈,https://www.douyu.com//9873234
穿越火线,求关注   每天都会更新视频,无,0,Fu2k丶离殇,https://www.douyu.com//6029206
穿越火线,轮播中勿扰,无,0,阿吾想吃鱼,https://www.douyu.com//9670330
穿越火线,十一年斜键....,无,0,旧梦Dylan,https://www.douyu.com//8012235
穿越火线,孑然东部荣耀枪王排位,无,0,孑然与你,https://www.douyu.com//6277474
穿越火线,橙子:猛男直播间,COD泥鳅狙神,0,我不是橙橙甜,https://www.douyu.com//7455070
穿越火线,荣耀之扑克牌,无,0,少恭09,https://www.douyu.com//4666858
穿越火线,一枪一个小朋友 6837655,无,0,小归尘,https://www.douyu.com//6837655
穿越火线,一天一个封号小技巧，天天学习封号小妙招,无,0,晚安406040,https://www.douyu.com//9108184
穿越火线,无可匹敌的饭量 10299845,无,0,夏饭啊,https://www.douyu.com//10299845
穿越火线,专业正常打下分选手10590343,无,0,轻灵亦语疯,https://www.douyu.com//10590343
穿越火线,汉宫小牧的直播间,无,0,汉宫小牧,https://www.douyu.com//6762328
穿越火线,今天又是帅气的小太爷,无,0,大神法力无边,https://www.douyu.com//10352920
穿越火线,希望有一个人能看破小娜的脆弱,无,0,情久小妮娜,https://www.douyu.com//8656330
穿越火线,CF新主播求关注,无,0,cf陈康,https://www.douyu.com//9326400
穿越火线,歪脖打不准,无,0,Lynx教练,https://www.douyu.com//7517395
穿越火线,荣耀之巅开战9056892,无,0,天天好心情cf,https://www.douyu.com//9056892
穿越火线,猛猛干小达人,无,0,渝万Dule,https://www.douyu.com//9942083
穿越火线,战斗机  大成,无,0,战斗机大成,https://www.douyu.com//5944436
穿越火线,过来打打首胜,无,0,渝万一老年醉,https://www.douyu.com//2184894
穿越火线,XX徐在等一个机会,无,0,左手徐ii,https://www.douyu.com//7267219
穿越火线,【北部】新赛季荣耀之巅走起,2019届TGA选手,0,谦和无缺gg,https://www.douyu.com//605767
穿越火线,欢迎上车。每晚7点,无,0,CFZhenxi,https://www.douyu.com//9257067
穿越火线,定级定级！,无,0,执着Per,https://www.douyu.com//6955946
穿越火线,斗鱼大饭堂开饭啦！,无,0,Miss南笙,https://www.douyu.com//5481695
穿越火线,教你如何应对各种对局，有车位,无,0,rap言,https://www.douyu.com//10070067
穿越火线,就吹吹海风吧的直播间,无,0,江凍丶,https://www.douyu.com//9122512
穿越火线,再见到底是遗憾还是失望，再见不是再见还是,无,0,0v0珉安,https://www.douyu.com//9099498
穿越火线,肝至臻男刀,无,0,襬鷫,https://www.douyu.com//10874039
穿越火线,荣耀之巅冲100豆,无,0,阔阔阔哟,https://www.douyu.com//8323820
穿越火线,西部上豆ing~,无,0,鱼乐丶WenH,https://www.douyu.com//1819582
穿越火线,随便玩玩！~ 5430392,无,0,Night的寂寞,https://www.douyu.com//5430392
穿越火线,总有刁民想害朕840252的直播间,无,0,总有刁民想害朕840252,https://www.douyu.com//10419788
穿越火线,有没有聊天的一个人无聊,无,0,acc命运,https://www.douyu.com//10623274
穿越火线,卿挽枫的直播间,无,0,卿挽枫,https://www.douyu.com//10327844
穿越火线,南部排位走起..,无,0,ETG阿宝,https://www.douyu.com//9696841
穿越火线,菜鸡互啄哈~~,无,0,涛大大啊哈哈,https://www.douyu.com//5960783
穿越火线,【南部】有位置,无,0,情久诗婷mm,https://www.douyu.com//8326436
穿越火线,老玩家回归 从零单排,无,0,哆啦老久,https://www.douyu.com//10257680
穿越火线,风暴搬砖又菜又爱玩,无,0,腻40949,https://www.douyu.com//10871697
穿越火线,只是娱乐不求关注,无,0,菜鸟1新手,https://www.douyu.com//8166267
穿越火线,穿越火线排位 10027743,无,0,小田螺TIAN,https://www.douyu.com//10027743
穿越火线,用户49597378的直播间,无,0,用户49597378,https://www.douyu.com//10874391
穿越火线,用户5640981431的直播间,无,0,用户5640981431,https://www.douyu.com//10874434
穿越火线,老阿姨v小姐姐,无,7.7,cf慧慧,https://www.douyu.com//7435496
穿越火线,睡前故事/温柔御姐风 做你心上人,治愈系声优 情感电台主播,6.8,白鲨小泗,https://www.douyu.com//7921242
穿越火线,练枪准备下赛季冲分,无,1.3,御夜灬晓江江,https://www.douyu.com//8771668
穿越火线,来了 今日菜已准备好 带饭来,无,0.6,U丶纯搞笑,https://www.douyu.com//10508771
穿越火线,CF暮光-个竞老哥-爆头艺术,无,0.5,CF暮光,https://www.douyu.com//6884862
穿越火线,我赌你排位天天马枪,无,0.3,花花念伱如初,https://www.douyu.com//10718089
穿越火线,沈晨竞技1v4的直播间,无,0.2,沈晨竞技1v4,https://www.douyu.com//10871932
穿越火线,居间惠队长打AK,无,0.1,杀死普信男的男人,https://www.douyu.com//10860379
穿越火线,西部排位上个榜玩玩儿,无,0.1,单震新疆,https://www.douyu.com//6297969
穿越火线,免费上号/首胜/上车,无,0.1,cf箐茶,https://www.douyu.com//10406301
穿越火线,只暖纯嘚心的直播间,无,0.1,只暖纯嘚心,https://www.douyu.com//10821938
穿越火线,DJ刀战溜狗嘎嘎爽,无,0.1,矿泉水一乒,https://www.douyu.com//10817979
穿越火线,怪蜀黍回归了,无,0.1,怪蜀黍minoss,https://www.douyu.com//1804706
穿越火线,来音乐放松一下,无,0.1,吻雨先生丿,https://www.douyu.com//10854456
穿越火线,轻羽成仙的直播间,无,0,轻羽成仙,https://www.douyu.com//6047424
穿越火线,CF武大。。。,无,0,CF呐晚,https://www.douyu.com//10858961
